run_date,symbol,role,latest_date,rows,classification,passed_checks,total_checks,score_pct,failed_checks,reason,market_ok,trend_ok,setup_ok,signal_ok,enough_data,indicators_ok,price_ok,volume_ok,close_above_sma200,sma50_above_sma200,distance_sma50_ok,pullback_ok,bullish_turn_ok,close_upper_half,recent_low_near_ema20_or_sma50,recent_close_above_sma50,recent_correction_ok,qty_ok,risk_per_share_ok,close,ema20,sma50,sma200,atr14,avg_vol20,dist_sma50_pct,entry_stop,stop_loss,risk_per_share,target_2r,qty,max_allowed_open_price
2026-06-25,IWM,candidate,2026-06-24,253,blocked_by_market,10,12,83.33,"[""market_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,296.69,290.0799,282.8195,257.732,6.8984,29456760.0,0.049,299.9897,294.0002,5.9895,311.9687,8.0,302.9896
2026-06-25,META,candidate,2026-06-24,253,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,557.67,585.4409,617.2199,650.9641,20.6692,19396770.0,-0.0965,569.609,553.4831,16.1259,601.8609,3.0,575.3051
2026-06-25,MSFT,candidate,2026-06-24,253,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,365.46,395.5918,412.0578,447.595,11.4886,41243090.0,-0.1131,379.2589,363.6311,15.6277,410.5144,3.0,383.0515
2026-06-25,NVDA,candidate,2026-06-24,253,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,199.0,208.1839,210.0508,190.1797,7.5693,169008060.0,-0.0526,201.8717,195.8231,6.0486,213.9689,8.0,203.8904
2026-06-25,QQQ,candidate,2026-06-24,253,blocked_by_market,10,12,83.33,"[""market_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,710.62,720.4517,698.9348,629.3149,20.3689,51036785.0,0.0167,720.6499,702.4131,18.2368,757.1235,2.0,727.8564
2026-06-25,REP.MC,candidate,2026-06-25,258,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,20.98,21.9742,22.0752,18.3342,0.6936,3247390.0,-0.0496,21.1311,20.7906,0.3405,21.812,146.0,21.3424
2026-06-25,SAN.MC,candidate,2026-06-25,258,blocked_by_market,8,12,66.67,"[""market_ok"", ""distance_sma50_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,11.76,11.3201,10.7136,9.7824,0.274,29164451.0,0.0977,11.9019,11.6906,0.2113,12.3245,236.0,12.0209
2026-06-25,SPY,market_index,,253,market_filter_failed,0,0,0.0,,Filtro de mercado general usado para permitir/bloquear nuevas entradas.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
2026-06-25,TSLA,candidate,2026-06-24,253,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,375.53,402.1038,404.7914,417.6574,19.0386,46990545.0,-0.0723,384.9646,371.1461,13.8184,412.6014,3.0,388.8142
2026-06-26,AAPL,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,275.15,295.4277,291.0597,268.8251,8.9529,56305730.0,-0.0547,289.0888,272.8547,16.2341,321.5569,3.0,291.9797
2026-06-26,AMZN,candidate,2026-06-25,254,blocked_by_market,8,12,66.67,"[""market_ok"", ""close_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,227.01,243.8386,256.445,232.7954,8.4571,50849315.0,-0.1148,232.5523,224.7043,7.848,248.2484,6.0,234.8779
2026-06-26,BBVA.MC,candidate,2026-06-26,259,blocked_by_market,8,12,66.67,"[""market_ok"", ""distance_sma50_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,21.58,20.744,19.6522,18.4397,0.4893,11509330.0,0.0981,21.6516,21.4111,0.2406,22.1327,207.0,21.8681
2026-06-26,CABK.MC,candidate,2026-06-26,259,blocked_by_market,9,12,75.0,"[""market_ok"", ""distance_sma50_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,12.335,12.0713,11.361,10.0124,0.2468,5857665.0,0.0857,12.4324,12.2403,0.1921,12.8166,260.0,12.5567
2026-06-26,FER.MC,candidate,2026-06-26,259,blocked_by_market,10,12,83.33,"[""market_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,61.22,59.7722,58.6562,56.0974,1.2229,1187741.0,0.0437,61.7817,61.0377,0.744,63.2697,67.0,62.3995
2026-06-26,GOOGL,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,343.71,361.7021,369.106,313.0075,12.1011,36641600.0,-0.0688,345.9156,334.6299,11.2857,368.487,4.0,349.3747
2026-06-26,IBE.MC,candidate,2026-06-26,259,blocked_by_market,10,12,83.33,"[""market_ok"", ""distance_sma50_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,21.72,20.6392,19.991,18.6175,0.3521,10648049.0,0.0865,21.7517,21.5148,0.2369,22.2256,211.0,21.9692
2026-06-26,ITX.MC,candidate,2026-06-26,259,blocked_by_market,11,12,91.67,"[""market_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,56.64,55.1116,52.8533,51.3028,1.0614,1894957.0,0.0716,56.9169,56.1939,0.723,58.3629,69.0,57.486
2026-06-26,IWM,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,298.91,290.9209,283.4361,258.0476,6.7987,29616330.0,0.0546,301.8015,296.0501,5.7514,313.3042,8.0,304.8195
2026-06-26,META,candidate,2026-06-25,254,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,542.87,581.3866,614.8398,649.9292,20.4933,19087870.0,-0.1171,556.8964,538.1307,18.7657,594.4278,2.0,562.4653
2026-06-26,MSFT,candidate,2026-06-25,254,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,352.83,391.5192,411.2692,446.8838,11.9543,43117100.0,-0.1421,364.5942,348.0046,16.5897,397.7736,3.0,368.2402
2026-06-26,NVDA,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,195.74,206.9988,210.04,190.318,7.4293,168154820.0,-0.0681,201.0008,191.3871,9.6137,220.2283,5.0,203.0108
2026-06-26,QQQ,candidate,2026-06-25,254,blocked_by_market,11,12,91.67,"[""market_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,716.38,720.064,700.7042,630.0164,21.0798,51777810.0,0.0224,727.5568,703.192,24.3648,776.2865,2.0,734.8324
2026-06-26,REP.MC,candidate,2026-06-26,259,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,21.15,21.9353,22.0888,18.3719,0.695,3274314.0,-0.0425,21.4014,21.0305,0.3709,22.1431,134.0,21.6154
2026-06-26,SAN.MC,candidate,2026-06-26,259,blocked_by_market,8,12,66.67,"[""market_ok"", ""distance_sma50_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,11.882,11.387,10.7464,9.8009,0.266,27465015.0,0.1057,11.9099,11.7434,0.1665,12.2429,300.0,12.029
2026-06-26,SPY,market_index,,254,market_filter_failed,0,0,0.0,,Filtro de mercado general usado para permitir/bloquear nuevas entradas.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
2026-06-26,TSLA,candidate,2026-06-25,254,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,375.12,399.534,405.0098,417.801,18.9464,46272410.0,-0.0738,379.4991,369.3254,10.1738,399.8466,4.0,383.2941
2026-06-27,AAPL,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,275.15,295.4277,291.0597,268.8251,8.9529,56317730.0,-0.0547,289.0888,272.8547,16.2341,321.5569,3.0,291.9797
2026-06-27,AMZN,candidate,2026-06-25,254,blocked_by_market,8,12,66.67,"[""market_ok"", ""close_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,227.01,243.8386,256.445,232.7954,8.4571,50858535.0,-0.1148,232.5523,224.7043,7.848,248.2484,6.0,234.8779
2026-06-27,BBVA.MC,candidate,2026-06-26,259,blocked_by_market,8,12,66.67,"[""market_ok"", ""distance_sma50_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,21.47,20.7335,19.65,18.4392,0.5014,11787708.0,0.0926,21.6516,21.2399,0.4118,22.4752,121.0,21.8681
2026-06-27,CABK.MC,candidate,2026-06-26,259,blocked_by_market,9,12,75.0,"[""market_ok"", ""distance_sma50_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,12.31,12.069,11.3605,10.0122,0.2482,6082289.0,0.0836,12.4324,12.2202,0.2122,12.8569,235.0,12.5567
2026-06-27,FER.MC,candidate,2026-06-26,259,blocked_by_market,10,12,83.33,"[""market_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,60.74,59.7265,58.6466,56.095,1.2743,1223692.0,0.0357,61.7817,60.3126,1.4692,64.72,34.0,62.3995
2026-06-27,GOOGL,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,343.71,361.7021,369.106,313.0075,12.1011,36645260.0,-0.0688,345.9156,334.6299,11.2857,368.487,4.0,349.3747
2026-06-27,IBE.MC,candidate,2026-06-26,259,blocked_by_market,9,12,75.0,"[""market_ok"", ""distance_sma50_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,21.69,20.6364,19.9904,18.6174,0.3636,11189752.0,0.085,21.9119,21.5136,0.3982,22.7084,125.0,22.131
2026-06-27,ITX.MC,candidate,2026-06-26,259,blocked_by_market,10,12,83.33,"[""market_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,56.0,55.0506,52.8405,51.2996,1.1143,1946524.0,0.0598,56.9169,55.4486,1.4683,59.8534,34.0,57.486
2026-06-27,IWM,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,298.91,290.9209,283.4361,258.0476,6.7987,29619640.0,0.0546,301.8015,296.0501,5.7514,313.3042,8.0,304.8195
2026-06-27,META,candidate,2026-06-25,254,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,542.87,581.3866,614.8398,649.9292,20.4933,19090020.0,-0.1171,556.8964,538.1307,18.7657,594.4278,2.0,562.4653
2026-06-27,MSFT,candidate,2026-06-25,254,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,352.83,391.5192,411.2692,446.8838,11.9543,43126175.0,-0.1421,364.5942,348.0046,16.5897,397.7736,3.0,368.2402
2026-06-27,NVDA,candidate,2026-06-25,254,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,195.74,206.9988,210.04,190.318,7.4293,168187600.0,-0.0681,201.0008,191.3871,9.6137,220.2283,5.0,203.0108
2026-06-27,QQQ,candidate,2026-06-25,254,blocked_by_market,11,12,91.67,"[""market_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,716.38,720.064,700.7042,630.0164,21.0798,51801615.0,0.0224,727.5568,703.192,24.3648,776.2865,2.0,734.8324
2026-06-27,REP.MC,candidate,2026-06-26,259,blocked_by_market,9,12,75.0,"[""market_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,21.24,21.9439,22.0906,18.3724,0.695,3382472.0,-0.0385,21.4014,21.0305,0.3709,22.1431,134.0,21.6154
2026-06-27,SAN.MC,candidate,2026-06-26,259,blocked_by_market,8,12,66.67,"[""market_ok"", ""distance_sma50_ok"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,11.83,11.3821,10.7453,9.8006,0.2691,27958570.0,0.1009,11.9099,11.6991,0.2108,12.3315,237.0,12.029
2026-06-27,SPY,market_index,,254,market_filter_failed,0,0,0.0,,Filtro de mercado general usado para permitir/bloquear nuevas entradas.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
2026-06-27,TSLA,candidate,2026-06-25,254,blocked_by_market,7,12,58.33,"[""market_ok"", ""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",El filtro del mercado general bloquea nuevas entradas.,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,375.12,399.534,405.0098,417.801,18.9464,46278470.0,-0.0738,379.4991,369.3254,10.1738,399.8466,4.0,383.2941
2026-06-30,AAPL,candidate,2026-06-29,253,trend_only,10,12,83.33,"[""pullback_ok"", ""bullish_turn_ok""]","Cumple tendencia, pero todavía no hay retroceso/vela señal válida.",True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,281.74,293.1204,291.7833,269.3535,8.6679,66800565.0,-0.0344,288.6584,278.9832,9.6751,308.0087,5.0,291.5449
2026-06-30,AMZN,candidate,2026-06-29,253,trend_only,10,12,83.33,"[""pullback_ok"", ""bullish_turn_ok""]","Cumple tendencia, pero todavía no hay retroceso/vela señal válida.",True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,240.14,242.5257,255.9376,232.8167,9.0379,62375160.0,-0.0617,249.9597,232.8962,17.0635,284.0867,2.0,252.4593
2026-06-30,BBVA.MC,candidate,2026-06-30,258,rejected,11,12,91.67,"[""distance_sma50_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,21.73,20.8988,19.7171,18.5008,0.4664,11528377.0,0.1021,21.7617,21.4234,0.3384,22.4385,147.0,21.9794
2026-06-30,CABK.MC,candidate,2026-06-30,258,rejected,11,12,91.67,"[""distance_sma50_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,12.36,12.1097,11.42,10.0512,0.2336,5944422.0,0.0823,12.3824,12.1816,0.2007,12.7838,249.0,12.5062
2026-06-30,FER.MC,candidate,2026-06-30,258,valid_signal,12,12,100.0,[],Cumple todos los filtros y genera señal operable.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,60.48,59.8081,58.6476,56.2181,1.22,1203235.0,0.0312,60.5805,59.778,0.8025,62.1856,62.0,61.1863
2026-06-30,GOOGL,candidate,2026-06-29,253,almost_valid,11,12,91.67,"[""pullback_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,353.65,358.8403,369.472,314.0734,13.335,40646540.0,-0.0428,354.7044,339.3365,15.3678,385.44,3.0,358.2514
2026-06-30,IBE.MC,candidate,2026-06-30,258,rejected,10,12,83.33,"[""distance_sma50_ok"", ""pullback_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,22.03,20.8711,20.0742,18.6811,0.3621,11291385.0,0.0974,22.0821,21.8638,0.2183,22.5186,229.0,22.3029
2026-06-30,ITX.MC,candidate,2026-06-30,258,valid_signal,12,12,100.0,[],Cumple todos los filtros y genera señal operable.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,55.54,55.1273,52.9094,51.4069,1.05,1885975.0,0.0497,55.6756,54.875,0.8006,57.2769,62.0,56.2324
2026-06-30,IWM,candidate,2026-06-29,253,almost_valid,11,12,91.67,"[""bullish_turn_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,298.97,292.4551,284.6509,258.6995,6.2587,30314645.0,0.0503,299.4592,294.0541,5.405,310.2693,9.0,302.4538
2026-06-30,META,candidate,2026-06-29,253,rejected,8,12,66.67,"[""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,562.6,576.9144,610.1527,647.9298,18.8602,18953505.0,-0.0779,571.4709,556.114,15.3569,602.1848,3.0,577.1856
2026-06-30,MSFT,candidate,2026-06-29,253,rejected,8,12,66.67,"[""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok"", ""bullish_turn_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,368.57,387.7352,409.5063,445.629,13.4336,48632635.0,-0.1,380.8805,358.5566,22.3239,425.5282,2.0,384.6893
2026-06-30,NVDA,candidate,2026-06-29,253,almost_valid,11,12,91.67,"[""pullback_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,194.97,204.6064,209.8549,190.5174,6.8007,162866110.0,-0.0709,196.3762,189.1199,7.2562,210.8887,6.0,198.3399
2026-06-30,QQQ,candidate,2026-06-29,253,valid_signal,12,12,100.0,[],Cumple todos los filtros y genera señal operable.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,724.08,719.2794,703.7869,631.3911,19.564,52841070.0,0.0288,725.3046,703.2136,22.091,769.4866,2.0,732.5576
2026-06-30,REP.MC,candidate,2026-06-30,258,almost_valid,11,12,91.67,"[""pullback_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,21.84,21.9018,22.1614,18.4473,0.6657,3305827.0,-0.0145,21.9419,21.4534,0.4885,22.9189,102.0,22.1613
2026-06-30,SAN.MC,candidate,2026-06-30,258,rejected,10,12,83.33,"[""distance_sma50_ok"", ""pullback_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,11.994,11.4865,10.7928,9.8368,0.2456,26360894.0,0.1113,12.014,11.8234,0.1906,12.3951,262.0,12.1341
2026-06-30,SPY,market_index,,253,market_ok,0,0,0.0,,Filtro de mercado general usado para permitir/bloquear nuevas entradas.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
2026-06-30,TSLA,candidate,2026-06-29,253,rejected,9,12,75.0,"[""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,411.84,398.9978,405.2238,418.285,18.5993,47933515.0,0.0163,413.6833,377.4401,36.2432,486.1697,1.0,417.8201
2026-07-01,AAPL,candidate,2026-06-30,253,almost_valid,11,12,91.67,"[""pullback_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,289.36,292.7623,292.1709,269.6534,8.345,67613190.0,-0.0096,290.2299,279.8655,10.3644,310.9588,4.0,293.1322
2026-07-01,AMZN,candidate,2026-06-30,253,trend_only,10,12,83.33,"[""pullback_ok"", ""bullish_turn_ok""]","Cumple tendencia, pero todavía no hay retroceso/vela señal válida.",True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,238.34,242.1271,255.6932,232.8586,8.6336,63004055.0,-0.0679,241.7815,236.3066,5.4749,252.7313,9.0,244.1993
2026-07-01,BBVA.MC,candidate,2026-07-01,258,rejected,10,12,83.33,"[""distance_sma50_ok"", ""bullish_turn_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,21.79,20.9957,19.7711,18.5335,0.4739,11615508.0,0.1021,21.972,21.5926,0.3793,22.7306,131.0,22.1917
2026-07-01,CABK.MC,candidate,2026-07-01,258,almost_valid,11,12,91.67,"[""bullish_turn_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,12.325,12.1324,11.4511,10.0717,0.23,5803559.0,0.0763,12.4374,12.247,0.1904,12.8183,262.0,12.5618
2026-07-01,FER.MC,candidate,2026-07-01,258,almost_valid,11,12,91.67,"[""bullish_turn_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,59.36,59.7223,58.6347,56.2761,1.2214,1229091.0,0.0124,60.1,58.8779,1.2222,62.5444,40.0,60.701
2026-07-01,GOOGL,candidate,2026-06-30,253,almost_valid,11,12,91.67,"[""pullback_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,357.37,358.7003,369.7899,314.6607,12.8664,40974895.0,-0.0336,358.9786,349.1134,9.8653,378.7091,5.0,362.5684
2026-07-01,IBE.MC,candidate,2026-07-01,258,trend_only,10,12,83.33,"[""pullback_ok"", ""bullish_turn_ok""]","Cumple tendencia, pero todavía no hay retroceso/vela señal válida.",True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,21.69,20.9327,20.1057,18.7115,0.3507,11791123.0,0.0788,22.002,21.6149,0.3871,22.7761,129.0,22.222
2026-07-01,ITX.MC,candidate,2026-07-01,258,almost_valid,11,12,91.67,"[""bullish_turn_ok""]","Tiene tendencia y parte del setup, pero le falta alguna condición final.",True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,54.94,55.0733,52.94,51.4602,1.0057,1774277.0,0.0378,55.3553,54.5994,0.7559,56.867,66.0,55.9089
2026-07-01,IWM,candidate,2026-06-30,253,valid_signal,12,12,100.0,[],Cumple todos los filtros y genera señal operable.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,300.45,293.2165,285.1573,259.0101,5.5674,30283025.0,0.0536,301.281,296.8833,4.3977,310.0764,11.0,304.2938
2026-07-01,META,candidate,2026-06-30,253,rejected,9,12,75.0,"[""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,563.29,575.6168,607.6603,647.0041,18.682,18365940.0,-0.073,566.1055,549.5618,16.5437,599.193,3.0,571.7666
2026-07-01,MSFT,candidate,2026-06-30,253,rejected,9,12,75.0,"[""close_above_sma200"", ""sma50_above_sma200"", ""pullback_ok""]",No cumple los filtros mínimos de tendencia/liquidez/precio.,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,373.02,386.3338,408.5292,445.0048,12.9479,48204195.0,-0.0869,374.5241,366.1552,8.3689,391.262,5.0,378.2694
